Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pressure.data,temperature.data,depth.data
1654044135.2995381,1389,1654044135,298805713,,102829.09088922775,28.442338894605637,0.15639305625500252
1654044135.4996214,1390,1654044135,498806715,,102829.95230891602,28.440851502418518,0.15648116093126202
1654044135.6995447,1391,1654044135,698795795,,102831.3265707834,28.44680107116699,0.15662171831411567
1654044135.900618,1392,1654044135,899495363,,102829.45761791908,28.44468566894531,0.15643056469956715
1654044136.1011794,1393,1654044136,100028276,,102829.97000413941,28.447726559638976,0.1564829707714006
1654044136.3019955,1394,1654044136,300120830,,102835.58234730504,28.445710316896438,0.15705699256867137
1654044136.5024118,1395,1654044136,500125169,,102834.35006147751,28.447627400159835,0.15693095627605808
1654044136.7013788,1396,1654044136,700032234,,102828.87551405159,28.450899662971498,0.1563710280143798
1654044136.901037,1397,1654044136,900235891,,102830.71365279885,28.450271652936934,0.156559030008591
1654044137.101332,1398,1654044137,100237131,,102831.25070040097,28.450833556652068,0.15661395840849296
1654044137.3010623,1399,1654044137,300230503,,102830.95582507276,28.451825151443483,0.15658379901501415
1654044137.5020893,1400,1654044137,500111579,,102827.82291283544,28.454072766304016,0.15626336958650608
1654044137.7008488,1401,1654044137,699875593,,102830.13905821381,28.45612206220627,0.15650026136122386
1654044137.9010763,1402,1654044137,899991750,,102832.86742437474,28.458138304948807,0.15677931444138796
1654044138.101998,1403,1654044138,100145578,,102833.2467261714,28.45675007224083,0.1568181088437624
1654044138.301415,1404,1654044138,300104618,,102830.9032120392,28.45896463394165,0.15657841783514065
1654044138.5009472,1405,1654044138,499948263,,102833.05054063018,28.461807205677033,0.1567980432893856
1654044138.7011976,1406,1654044138,700008392,,102830.9379669485,28.46372428894043,0.1565819725136268
1654044138.901015,1407,1654044138,899945259,,102834.94848037435,28.463261544704437,0.15699216163726806
1654044139.1010802,1408,1654044139,100145816,,102832.09016832836,28.464021767377854,0.15669981789252868
1654044139.3015475,1409,1654044139,300202846,,102830.85718665802,28.466335488557817,0.1565737104301864
1654044139.5010462,1410,1654044139,499989271,,102836.79075375787,28.469244166612626,0.15718058651569441
1654044139.7010484,1411,1654044139,699955940,,102831.64059137258,28.46567442536354,0.15665383585533776
1654044139.9013278,1412,1654044139,900146245,,102831.01311809273,28.46947553873062,0.15658965885667459
1654044140.100772,1413,1654044140,99813461,,102834.9402270619,28.473408864736555,0.15699131750120812
1654044140.3008783,1414,1654044140,299918413,,102831.1090478017,28.475325947999956,0.15659947039925684
1654044140.5013871,1415,1654044140,499968767,,102831.73024448624,28.475689532756807,0.15666300543743916
1654044140.7026675,1416,1654044140,700084924,,102831.10090848528,28.47608617067337,0.15659863792253562
1654044140.9014857,1417,1654044140,900486230,,102833.1695471073,28.47555732011795,0.1568102150881991
1654044141.1009073,1418,1654044141,100047111,,102829.59707045241,28.47730913758278,0.15644482768945464
1654044141.3013184,1419,1654044141,299814462,,102834.37216785562,28.479490646123885,0.1569332172822933
1654044141.501875,1420,1654044141,500087022,,102833.10171910073,28.47882958292961,0.15680327774436756
1654044141.701179,1421,1654044141,700067996,,102833.84325706988,28.48276290893555,0.156879121103413
1654044141.9012656,1422,1654044141,900062799,,102832.85807407124,28.48286206841469,0.15677835810677637
1654044142.1007159,1423,1654044142,100006341,,102831.88615823851,28.48342397212982,0.1566789520553947
1654044142.301091,1424,1654044142,299947261,,102837.10855342036,28.49013376355171,0.15721309057470315
1654044142.5023437,1425,1654044142,500077009,,102836.22799612099,28.490332082509994,0.1571230285331157
1654044142.7007964,1426,1654044142,699799060,,102834.41711952211,28.491290624141694,0.15693781486936714
1654044142.900807,1427,1654044142,900046586,,102834.89387334528,28.494761205911637,0.15698657651461126
1654044143.100918,1428,1654044143,99833965,,102833.85707985051,28.496612182855607,0.1568805348760828
1654044143.3016815,1429,1654044143,300091981,,102832.20483315474,28.49433151483536,0.15671154563400513
1654044143.5007815,1430,1654044143,500004768,,102836.66041134298,28.499983605146408,0.15716725529466072
1654044143.7012606,1431,1654044143,700178146,,102832.89115170039,28.4978020966053,0.15678174123563626
1654044143.901044,1432,1654044143,900036811,,102833.86548140092,28.500248030424117,0.15688139417369243
1654044144.1005836,1433,1654044144,99800586,,102833.09076169303,28.499752233028413,0.1568021570376197
1654044144.3012426,1434,1654044144,300143718,,102833.68904790393,28.5014048910141,0.15686334882791558
1654044144.5014615,1435,1654044144,499891757,,102836.27166419447,28.50292533636093,0.15712749483627744
1654044144.7012043,1436,1654044144,699915885,,102836.14621346306,28.50272701740265,0.15711466392908044
1654044144.9008884,1437,1654044144,899937629,,102833.27039694431,28.505602642297745,0.1568205298538833
1654044145.1009698,1438,1654044145,100018501,,102831.57734004367,28.507123087644576,0.15664736660703546
1654044145.3027787,1439,1654044145,300114154,,102837.58616874425,28.50679255604744,0.15726194033291177
1654044145.5007515,1440,1654044145,499755382,,102833.7314039981,28.510197031497956,0.15686768094385783
1654044145.700589,1441,1654044145,699762105,,102835.3212629839,28.51218022108078,0.15703028926724458
1654044145.9008257,1442,1654044145,899833679,,102833.75730842486,28.511519157886504,0.1568703304086476
1654044146.101029,1443,1654044146,100037813,,102840.51496612273,28.514956686496735,0.15756149320867552
1654044146.30244,1444,1654044146,300170660,,102838.62493895815,28.517336513996124,0.15736818414722173
1654044146.500857,1445,1654044146,500051498,,102837.51810199884,28.51925359725952,0.1572549785712404
1654044146.7015145,1446,1654044146,700199127,,102836.93490071992,28.51687376976013,0.157195329644506
1654044146.9010901,1447,1654044146,900092840,,102834.46521009789,28.519088331460953,0.1569427334992374
1654044147.1009598,1448,1654044147,100243568,,102836.82676658966,28.523550508022307,0.15718426985254955
1654044147.3018641,1449,1654044147,300255775,,102836.52423846976,28.524905687570573,0.15715332774334823
1654044147.500818,1450,1654044147,499820470,,102837.3412210386,28.525203166007994,0.1572368874596135
1654044147.7005265,1451,1654044147,699671983,,102839.99717759946,28.529070385694503,0.1575085345976352
1654044147.900701,1452,1654044147,899717807,,102838.33869959955,28.530756096839905,0.1573389080273869
1654044148.1025064,1453,1654044148,101530075,,102838.06760056513,28.529863661527635,0.15731118043654224
1654044148.2996,1454,1654044148,298792362,,102839.8100937198,28.53257402062416,0.15748939994715613
1654044148.4994793,1455,1654044148,498780488,,102835.46833991061,28.534458050727846,0.15704533206832075
1654044148.699486,1456,1654044148,698822736,,102838.26101936895,28.535780177116393,0.1573309630132869
1654044148.8995252,1457,1654044148,898793935,,102839.85032403661,28.538160004615783,0.15749351464187056
1654044149.099431,1458,1654044149,98848581,,102841.07621657115,28.540605938434602,0.15761889703834364
1654044149.2995985,1459,1654044149,298653841,,102840.89974240359,28.541762799024582,0.1576008475328441
1654044149.499734,1460,1654044149,498790025,,102839.18416903022,28.544175679683686,0.15742538133591574
1654044149.699294,1461,1654044149,698813676,,102838.43174502719,28.54278744697571,0.15734842457012577
1654044149.8994372,1462,1654044149,898831129,,102839.71125398605,28.54668771982193,0.15747929077173076
1654044150.1004114,1463,1654044150,98840475,,102841.10224117037,28.546324135065078,0.15762155879418777
1654044150.299672,1464,1654044150,298862695,,102836.36635617272,28.549926929473877,0.15713717978567102
1654044150.4996789,1465,1654044150,499004840,,102838.27180465794,28.551216002702713,0.15733206611599973
1654044150.6994462,1466,1654044150,698860406,,102838.80487551128,28.55435605287552,0.1573865877801743
1654044150.8993626,1467,1654044150,898772954,,102838.97606836683,28.55657061457634,0.15740409712123202
1654044151.1005886,1468,1654044151,98857402,,102838.98300348973,28.556603667736052,0.15740480643489935
1654044151.2995512,1469,1654044151,298819065,,102839.77104697103,28.557562209367752,0.15748540630595362
1654044151.499394,1470,1654044151,498780965,,102837.76504171077,28.55799190044403,0.15728023518386633
1654044151.6996863,1471,1654044151,699095487,,102839.46408212546,28.56169385433197,0.15745401041529733
1654044151.8994176,1472,1654044151,898765087,,102839.0341489889,28.564040628671645,0.15741003751761942
1654044152.0998895,1473,1654044152,98992347,,102839.09311048652,28.566519615650176,0.15741606800859878
1654044152.2996454,1474,1654044152,298824787,,102843.64296115957,28.56582549929619,0.1578814197135074
1654044152.500714,1475,1654044152,498778581,,102839.94671628682,28.565792446136474,0.157503373492457
1654044152.6994667,1476,1654044152,698809862,,102842.91450828665,28.566949306726457,0.15780691467790975
1654044152.8994665,1477,1654044152,898835659,,102841.16317670738,28.56979187846184,0.15762779118686943
1654044153.1002128,1478,1654044153,99053382,,102839.564383565,28.573361619710923,0.15746426909173494
1654044153.301356,1479,1654044153,300137042,,102836.56597786664,28.573857417106627,0.15715759678444355
1654044153.5014443,1480,1654044153,500134706,,102841.25808404695,28.576038925647737,0.15763749816308611
1654044153.7020404,1481,1654044153,700134038,,102841.81130174593,28.57527870297432,0.15769408041553912
1654044153.901485,1482,1654044153,900103330,,102840.44322254905,28.578749284744262,0.1575541553866829
1654044154.1024244,1483,1654044154,99769115,,102838.83461326646,28.579674773216247,0.1573896293118785
1654044154.3023622,1484,1654044154,300167322,,102839.25386587011,28.579674773216247,0.15743250982113371
1654044154.500591,1485,1654044154,499831914,,102837.59797670892,28.579575613737106,0.15726314803331395
1654044154.7012208,1486,1654044154,699803829,,102838.35480817215,28.582583451271056,0.15734055558733148
1654044154.9009058,1487,1654044154,900093555,,102840.41451071012,28.583608099222182,0.15755121878410963
1654044155.1011753,1488,1654044155,100019693,,102839.27870925039,28.58598792672157,0.15743505076372688
1654044155.3007877,1489,1654044155,300029277,,102839.81426979497,28.587541425228117,0.1574898270696787
1654044155.5008926,1490,1654044155,500099897,,102840.02511083348,28.591144219636917,0.15751139156569993
1654044155.7008913,1491,1654044155,700149059,,102842.2749453672,28.591276432275773,0.15774150116956698
1654044155.9015212,1492,1654044155,900230884,,102840.30943225946,28.59249939918518,0.1575404715223465
1654044156.1013215,1493,1654044156,100276708,,102838.92928221682,28.594713960886,0.15739931190601583
1654044156.3007777,1494,1654044156,299888610,,102842.535225986,28.59891171216965,0.1577681222695577
1654044156.501173,1495,1654044156,500119924,,102836.8978039788,28.597820957899092,0.1571915354470774
1654044156.700447,1496,1654044156,699803113,,102843.03548321943,28.60069658279419,0.15781928780733026
1654044156.9022841,1497,1654044156,899980068,,102838.70311162464,28.600630476474763,0.15737617952690355
1654044157.1026227,1498,1654044157,100135087,,102838.2140418387,28.604894334077834,0.15732615822399504
1654044157.3012428,1499,1654044157,300183773,,102837.02813282394,28.603638314008712,0.15720486528021668
1654044157.5011826,1500,1654044157,499860763,,102834.51262582012,28.607836065292357,0.1569475831061293
1654044157.701677,1501,1654044157,700140953,,102840.65926287876,28.609554829597474,0.1575762516581843
1654044157.9007215,1502,1654044157,899932384,,102839.92649778974,28.61325678348541,0.1575013055757791
1654044158.1025877,1503,1654044158,100121974,,102836.43437385464,28.607803012132646,0.15714413652920492
1654044158.301757,1504,1654044158,300451517,,102836.91879468417,28.610711690187454,0.1571936823440265
1654044158.5017471,1505,1654044158,500342369,,102841.85666507368,28.616661258935927,0.15769872010669073
1654044158.7012916,1506,1654044158,700094223,,102835.5685402971,28.611670231819154,0.15705558040920797
1654044158.8995621,1507,1654044158,898706674,,102838.93681877258,28.615934089422225,0.15740008273330724
1654044159.0999007,1508,1654044159,98809957,,102842.49995231297,28.62072679758072,0.15776451453271945
1654044159.3002996,1509,1654044159,298795700,,102839.07628522474,28.620396265983583,0.1574143471467916
1654044159.4992726,1510,1654044159,498712301,,102841.89001972572,28.6262136220932,0.1577021315690242
1654044159.6993022,1511,1654044159,698763370,,102837.43585033464,28.6235693693161,0.15724656599796838
1654044159.900726,1512,1654044159,898781299,,102841.95696057548,28.62373463511467,0.15770897817582602
1654044160.1002176,1513,1654044160,98859310,,102838.11440316518,28.627403535842895,0.15731596733424294
1654044160.2996528,1514,1654044160,298817396,,102838.54952145496,28.626279728412626,0.15736047056138963
1654044160.500609,1515,1654044160,498967885,,102839.77739741892,28.62753574848175,0.1574860558199629
1654044160.6993845,1516,1654044160,698865175,,102843.67167997664,28.63070885181427,0.15788435702979534
1654044160.899728,1517,1654044160,898782968,,102838.3749589083,28.63044442653656,0.15734261657352552
1654044161.0993373,1518,1654044161,98790168,,102839.39319040663,28.63170044660568,0.15744675971970473
1654044161.3000686,1519,1654044161,298788785,,102840.03144478315,28.634543018341063,0.1575120393922968
1654044161.4995694,1520,1654044161,499058485,,102839.38960122998,28.63388195514679,0.15744639262425672
1654044161.699941,1521,1654044161,699112176,,102841.94344187732,28.63626178264618,0.15770759550424163
1654044161.899888,1522,1654044161,898762702,,102841.67472962615,28.638178865909577,0.15768011202990417
1654044162.0995176,1523,1654044162,98832130,,102841.96065798646,28.638542450666428,0.157709356341315
1654044162.3006592,1524,1654044162,298804759,,102838.8032961564,28.63768306851387,0.15738642624619456
1654044162.4994943,1525,1654044162,498874902,,102840.03222983074,28.64254188299179,0.1575121196857533
1654044162.6995156,1526,1654044162,698779106,,102837.36483129498,28.645417507886886,0.15723930228019753
