Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,geo.latitude,geo.longitude,geo.altitude,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,orientation.w,approach.x,approach.y,approach.z
1654043902.8531415,22,1654043902,852660508,,33.7531043,-80.6446202,-4.0211973051770045,34.204532623291016,-4.948432922363281,-1.5796277523040771,0.7860646186982275,0.6181442933627453,4.8132575960588446e-17,3.785042151389444e-17,0.0,0.0,-0.0
1654043904.854801,23,1654043904,854329636,,33.7531043,-80.6446202,-4.0211973051770045,34.204532623291016,-4.948432922363281,-1.5796277523040771,0.7860646186982275,0.6181442933627453,4.8132575960588446e-17,3.785042151389444e-17,0.0,0.0,-0.0
1654043906.8575716,24,1654043906,857075857,,33.7531043,-80.6446202,-4.0211973051770045,34.204532623291016,-4.948432922363281,-1.5796277523040771,0.7860646186982275,0.6181442933627453,4.8132575960588446e-17,3.785042151389444e-17,0.0,0.0,-0.0
1654043908.8532434,25,1654043908,852745467,,33.7531043,-80.6446202,-4.0211973051770045,34.204532623291016,-4.948432922363281,-1.5796277523040771,0.7860646186982275,0.6181442933627453,4.8132575960588446e-17,3.785042151389444e-17,0.0,0.0,-0.0
1654043910.8538148,26,1654043910,853349448,,33.7531043,-80.6446202,-4.0211973051770045,34.204532623291016,-4.948432922363281,-1.5796277523040771,0.7860646186982275,0.6181442933627453,4.8132575960588446e-17,3.785042151389444e-17,0.0,0.0,-0.0
1654043912.8555222,27,1654043912,855009057,,33.7531043,-80.6446202,-4.0211973051770045,34.204532623291016,-4.948432922363281,-1.5796277523040771,0.7860646186982275,0.6181442933627453,4.8132575960588446e-17,3.785042151389444e-17,0.0,0.0,-0.0
1654043914.8551326,28,1654043914,854712297,,33.7531043,-80.6446202,-4.0211973051770045,34.204532623291016,-4.948432922363281,-1.5796277523040771,0.7860646186982275,0.6181442933627453,4.8132575960588446e-17,3.785042151389444e-17,0.0,0.0,-0.0
1654043916.8538597,29,1654043916,853409314,,33.7531043,-80.6446202,-4.0211973051770045,34.204532623291016,-4.948432922363281,-1.5796277523040771,0.7860646186982275,0.6181442933627453,4.8132575960588446e-17,3.785042151389444e-17,0.0,0.0,-0.0
1654043918.8534462,30,1654043918,853132146,,33.7531043,-80.6446202,-4.0211973051770045,34.204532623291016,-4.948432922363281,-1.5796277523040771,0.7860646186982275,0.6181442933627453,4.8132575960588446e-17,3.785042151389444e-17,0.0,0.0,-0.0
1654043920.8550355,31,1654043920,854725460,,33.7531043,-80.6446202,-4.0211973051770045,34.204532623291016,-4.948432922363281,-1.5796277523040771,0.7860646186982275,0.6181442933627453,4.8132575960588446e-17,3.785042151389444e-17,0.0,0.0,-0.0
1654043922.8539171,32,1654043922,853432533,,33.7531043,-80.6446202,-4.0211973051770045,34.204532623291016,-4.948432922363281,-1.5796277523040771,0.7860646186982275,0.6181442933627453,4.8132575960588446e-17,3.785042151389444e-17,0.0,0.0,-0.0
1654043924.8535683,33,1654043924,853141439,,33.7531043,-80.6446202,-4.0211973051770045,34.204532623291016,-4.948432922363281,-1.5796277523040771,0.7860646186982275,0.6181442933627453,4.8132575960588446e-17,3.785042151389444e-17,0.0,0.0,-0.0
1654043926.854271,34,1654043926,853786031,,33.7531043,-80.6446202,-4.0211973051770045,34.204532623291016,-4.948432922363281,-1.5796277523040771,0.7860646186982275,0.6181442933627453,4.8132575960588446e-17,3.785042151389444e-17,0.0,0.0,-0.0
1654043928.8548484,35,1654043928,854425733,,33.7531043,-80.6446202,-4.0211973051770045,34.204532623291016,-4.948432922363281,-1.5796277523040771,0.7860646186982275,0.6181442933627453,4.8132575960588446e-17,3.785042151389444e-17,0.0,0.0,-0.0
1654043930.8536367,36,1654043930,853217547,,33.7531043,-80.6446202,-4.0211973051770045,34.204532623291016,-4.948432922363281,-1.5796277523040771,0.7860646186982275,0.6181442933627453,4.8132575960588446e-17,3.785042151389444e-17,0.0,0.0,-0.0
1654043932.8552542,37,1654043932,854807546,,33.7531043,-80.6446202,-4.0211973051770045,34.204532623291016,-4.948432922363281,-1.5796277523040771,0.7860646186982275,0.6181442933627453,4.8132575960588446e-17,3.785042151389444e-17,0.0,0.0,-0.0
1654043934.8549414,38,1654043934,854475396,,33.7531043,-80.6446202,-4.0211973051770045,34.204532623291016,-4.948432922363281,-1.5796277523040771,0.7860646186982275,0.6181442933627453,4.8132575960588446e-17,3.785042151389444e-17,0.0,0.0,-0.0
1654043936.85361,39,1654043936,853184839,,33.7531043,-80.6446202,-4.0211973051770045,34.204532623291016,-4.948432922363281,-1.5796277523040771,0.7860646186982275,0.6181442933627453,4.8132575960588446e-17,3.785042151389444e-17,0.0,0.0,-0.0
1654043938.8574758,40,1654043938,857027542,,33.7531043,-80.6446202,-4.0211973051770045,34.204532623291016,-4.948432922363281,-1.5796277523040771,0.7860646186982275,0.6181442933627453,4.8132575960588446e-17,3.785042151389444e-17,0.0,0.0,-0.0
1654043940.8547728,41,1654043940,854472707,,33.7531032,-80.6446249,-4.039194280222265,33.77171325683594,-5.076300621032715,-1.5977617502212524,0.7880995791798109,0.615547768271603,4.8257181352596565e-17,3.7691430206805775e-17,0.0,0.0,-0.0
1654043942.8555639,42,1654043942,855152299,,33.7531032,-80.6446249,-4.039194280222265,33.77171325683594,-5.076300621032715,-1.5977617502212524,0.7880995791798109,0.615547768271603,4.8257181352596565e-17,3.7691430206805775e-17,0.0,0.0,-0.0
1654043944.8553338,43,1654043944,854861835,,33.7531032,-80.6446249,-4.039194280222265,33.77171325683594,-5.076300621032715,-1.5977617502212524,0.7880995791798109,0.615547768271603,4.8257181352596565e-17,3.7691430206805775e-17,0.0,0.0,-0.0
1654043946.8540533,44,1654043946,853581296,,33.7531032,-80.6446249,-4.039194280222265,33.77171325683594,-5.076300621032715,-1.5977617502212524,0.7880995791798109,0.615547768271603,4.8257181352596565e-17,3.7691430206805775e-17,0.0,0.0,-0.0
1654043948.8539953,45,1654043948,853388425,,33.7531032,-80.6446249,-4.039194280222265,33.77171325683594,-5.076300621032715,-1.5977617502212524,0.7880995791798109,0.615547768271603,4.8257181352596565e-17,3.7691430206805775e-17,0.0,0.0,-0.0
1654043950.8543122,46,1654043950,853907739,,33.7531049,-80.6446294,-4.081189673333501,33.3551139831543,-4.891708850860596,-1.6392436027526855,0.7888190100788236,0.6146255267375558,4.830123378998075e-17,3.763495919967019e-17,0.0,0.0,-0.0
1654043952.855007,47,1654043952,854562460,,33.7531049,-80.6446294,-4.081189673333501,33.3551139831543,-4.891708850860596,-1.6392436027526855,0.7888190100788236,0.6146255267375558,4.830123378998075e-17,3.763495919967019e-17,0.0,0.0,-0.0
1654043954.8556726,48,1654043954,855245014,,33.7531049,-80.6446294,-4.081189673333501,33.3551139831543,-4.891708850860596,-1.6392436027526855,0.7888190100788236,0.6146255267375558,4.830123378998075e-17,3.763495919967019e-17,0.0,0.0,-0.0
1654043956.8552802,49,1654043956,854887494,,33.7531049,-80.6446294,-4.081189673333501,33.3551139831543,-4.891708850860596,-1.6392436027526855,0.7888190100788236,0.6146255267375558,4.830123378998075e-17,3.763495919967019e-17,0.0,0.0,-0.0
1654043958.8551283,50,1654043958,854691660,,33.7531049,-80.6446294,-4.081189673333501,33.3551139831543,-4.891708850860596,-1.6392436027526855,0.7888190100788236,0.6146255267375558,4.830123378998075e-17,3.763495919967019e-17,0.0,0.0,-0.0
1654043960.8577447,51,1654043960,857348788,,33.7531049,-80.6446294,-4.081189673333501,33.3551139831543,-4.891708850860596,-1.6392436027526855,0.7888190100788236,0.6146255267375558,4.830123378998075e-17,3.763495919967019e-17,0.0,0.0,-0.0
1654043962.8553927,52,1654043962,854930917,,33.7531049,-80.6446294,-4.081189673333501,33.3551139831543,-4.891708850860596,-1.6392436027526855,0.7888190100788236,0.6146255267375558,4.830123378998075e-17,3.763495919967019e-17,0.0,0.0,-0.0
1654043964.8561065,53,1654043964,855620489,,33.7531049,-80.6446294,-4.081189673333501,33.3551139831543,-4.891708850860596,-1.6392436027526855,0.7888190100788236,0.6146255267375558,4.830123378998075e-17,3.763495919967019e-17,0.0,0.0,-0.0
1654043966.857869,54,1654043966,857483914,,33.7531049,-80.6446294,-4.081189673333501,33.3551139831543,-4.891708850860596,-1.6392436027526855,0.7888190100788236,0.6146255267375558,4.830123378998075e-17,3.763495919967019e-17,0.0,0.0,-0.0
1654043968.8554418,55,1654043968,854971802,,33.7531086,-80.6446311,-4.090186033000197,33.194366455078125,-4.4723920822143555,-1.6488646268844604,0.7893047841180482,0.6140015953289126,4.8330978871093006e-17,3.759675441954608e-17,0.0,0.0,-0.0
1654043970.854104,56,1654043970,853667745,,33.7531086,-80.6446311,-4.090186033000197,33.194366455078125,-4.4723920822143555,-1.6488646268844604,0.7893047841180482,0.6140015953289126,4.8330978871093006e-17,3.759675441954608e-17,0.0,0.0,-0.0
1654043972.8548284,57,1654043972,854382540,,33.7531086,-80.6446311,-4.090186033000197,33.194366455078125,-4.4723920822143555,-1.6488646268844604,0.7893047841180482,0.6140015953289126,4.8330978871093006e-17,3.759675441954608e-17,0.0,0.0,-0.0
1654043974.8554742,58,1654043974,855010909,,33.7531086,-80.6446311,-4.090186033000197,33.194366455078125,-4.4723920822143555,-1.6488646268844604,0.7893047841180482,0.6140015953289126,4.8330978871093006e-17,3.759675441954608e-17,0.0,0.0,-0.0
1654043976.858449,59,1654043976,857746223,,33.7531086,-80.6446311,-4.090186033000197,33.194366455078125,-4.4723920822143555,-1.6488646268844604,0.7893047841180482,0.6140015953289126,4.8330978871093006e-17,3.759675441954608e-17,0.0,0.0,-0.0
1654043978.8558857,60,1654043978,855348981,,33.7531086,-80.6446311,-4.090186033000197,33.194366455078125,-4.4723920822143555,-1.6488646268844604,0.7893047841180482,0.6140015953289126,4.8330978871093006e-17,3.759675441954608e-17,0.0,0.0,-0.0
1654043980.8544745,61,1654043980,854084276,,33.7531086,-80.6446311,-4.090186033000197,33.194366455078125,-4.4723920822143555,-1.6488646268844604,0.7893047841180482,0.6140015953289126,4.8330978871093006e-17,3.759675441954608e-17,0.0,0.0,-0.0
1654043982.8561552,62,1654043982,855711868,,33.7531086,-80.6446311,-4.090186033000197,33.194366455078125,-4.4723920822143555,-1.6488646268844604,0.7893047841180482,0.6140015953289126,4.8330978871093006e-17,3.759675441954608e-17,0.0,0.0,-0.0
1654043984.854916,63,1654043984,854474496,,33.7531086,-80.6446311,-4.090186033000197,33.194366455078125,-4.4723920822143555,-1.6488646268844604,0.7893047841180482,0.6140015953289126,4.8330978871093006e-17,3.759675441954608e-17,0.0,0.0,-0.0
1654043986.856491,64,1654043986,856067273,,33.7531086,-80.6446311,-4.090186033000197,33.194366455078125,-4.4723920822143555,-1.6488646268844604,0.7893047841180482,0.6140015953289126,4.8330978871093006e-17,3.759675441954608e-17,0.0,0.0,-0.0
1654043988.8550036,65,1654043988,854697327,,33.7531086,-80.6446311,-4.090186033000197,33.194366455078125,-4.4723920822143555,-1.6488646268844604,0.7893047841180482,0.6140015953289126,4.8330978871093006e-17,3.759675441954608e-17,0.0,0.0,-0.0
1654043990.8546638,66,1654043990,854366474,,33.7531086,-80.6446311,-4.090186033000197,33.194366455078125,-4.4723920822143555,-1.6488646268844604,0.7893047841180482,0.6140015953289126,4.8330978871093006e-17,3.759675441954608e-17,0.0,0.0,-0.0
1654043992.8553395,67,1654043992,855032769,,33.7531074,-80.6446359,-4.124182991303275,32.75343704223633,-4.604514122009277,-1.6824461221694946,0.7896135361251707,0.6136045035273112,4.8349884478955654e-17,3.757243955935613e-17,0.0,0.0,-0.0
1654043994.8562343,68,1654043994,855795064,,33.7531074,-80.6446359,-4.124182991303275,32.75343704223633,-4.604514122009277,-1.6824461221694946,0.7896135361251707,0.6136045035273112,4.8349884478955654e-17,3.757243955935613e-17,0.0,0.0,-0.0
1654043996.8549361,69,1654043996,854440248,,33.7531074,-80.6446359,-4.124182991303275,32.75343704223633,-4.604514122009277,-1.6824461221694946,0.7896135361251707,0.6136045035273112,4.8349884478955654e-17,3.757243955935613e-17,0.0,0.0,-0.0
1654043998.8566248,70,1654043998,856144858,,33.7531034,-80.6446352,-4.028186029020738,32.81329345703125,-5.051647186279297,-1.5865670442581177,0.7897457402522372,0.6134343672365847,4.8357979647007966e-17,3.7562021716163294e-17,0.0,0.0,-0.0
1654044000.8562837,71,1654044000,855828820,,33.7531034,-80.6446352,-4.028186029020738,32.81329345703125,-5.051647186279297,-1.5865670442581177,0.7897457402522372,0.6134343672365847,4.8357979647007966e-17,3.7562021716163294e-17,0.0,0.0,-0.0
1654044002.8559642,72,1654044002,855470763,,33.7531034,-80.6446352,-4.028186029020738,32.81329345703125,-5.051647186279297,-1.5865670442581177,0.7897457402522372,0.6134343672365847,4.8357979647007966e-17,3.7562021716163294e-17,0.0,0.0,-0.0
1654044004.8566403,73,1654044004,856181540,,33.7531034,-80.6446352,-4.028186029020738,32.81329345703125,-5.051647186279297,-1.5865670442581177,0.7897457402522372,0.6134343672365847,4.8357979647007966e-17,3.7562021716163294e-17,0.0,0.0,-0.0
1654044006.8562765,74,1654044006,855842927,,33.7531004,-80.6446319,-4.236190496810348,33.119991302490234,-5.383878231048584,-1.7944589853286743,0.7899723427832561,0.6131425213840712,4.8371855050222505e-17,3.7544151311707024e-17,0.0,0.0,-0.0
1654044008.8549376,75,1654044008,854487111,,33.7531004,-80.6446319,-4.236190496810348,33.119991302490234,-5.383878231048584,-1.7944589853286743,0.7899723427832561,0.6131425213840712,4.8371855050222505e-17,3.7544151311707024e-17,0.0,0.0,-0.0
1654044010.8565953,76,1654044010,856158573,,33.7531004,-80.6446319,-4.236190496810348,33.119991302490234,-5.383878231048584,-1.7944589853286743,0.7899723427832561,0.6131425213840712,4.8371855050222505e-17,3.7544151311707024e-17,0.0,0.0,-0.0
1654044012.8543236,77,1654044012,853886850,,33.7531004,-80.6446319,-4.236190496810348,33.119991302490234,-5.383878231048584,-1.7944589853286743,0.7899723427832561,0.6131425213840712,4.8371855050222505e-17,3.7544151311707024e-17,0.0,0.0,-0.0
1654044014.85499,78,1654044014,854523923,,33.7531004,-80.6446319,-4.236190496810348,33.119991302490234,-5.383878231048584,-1.7944589853286743,0.7899723427832561,0.6131425213840712,4.8371855050222505e-17,3.7544151311707024e-17,0.0,0.0,-0.0
1654044016.8546824,79,1654044016,854223051,,33.7531004,-80.6446319,-4.236190496810348,33.119991302490234,-5.383878231048584,-1.7944589853286743,0.7899723427832561,0.6131425213840712,4.8371855050222505e-17,3.7544151311707024e-17,0.0,0.0,-0.0
1654044018.8563821,80,1654044018,855892346,,33.7531004,-80.6446319,-4.236190496810348,33.119991302490234,-5.383878231048584,-1.7944589853286743,0.7899723427832561,0.6131425213840712,4.8371855050222505e-17,3.7544151311707024e-17,0.0,0.0,-0.0
1654044020.8560116,81,1654044020,855544993,,33.7531004,-80.6446319,-4.236190496810348,33.119991302490234,-5.383878231048584,-1.7944589853286743,0.7899723427832561,0.6131425213840712,4.8371855050222505e-17,3.7544151311707024e-17,0.0,0.0,-0.0
1654044022.8566856,82,1654044022,856233640,,33.7531004,-80.6446319,-4.236190496810348,33.119991302490234,-5.383878231048584,-1.7944589853286743,0.7899723427832561,0.6131425213840712,4.8371855050222505e-17,3.7544151311707024e-17,0.0,0.0,-0.0
1654044024.854486,83,1654044024,853970361,,33.7531004,-80.6446319,-4.236190496810348,33.119991302490234,-5.383878231048584,-1.7944589853286743,0.7899723427832561,0.6131425213840712,4.8371855050222505e-17,3.7544151311707024e-17,0.0,0.0,-0.0
1654044026.8573732,84,1654044026,856896730,,33.7531004,-80.6446319,-4.236190496810348,33.119991302490234,-5.383878231048584,-1.7944589853286743,0.7899723427832561,0.6131425213840712,4.8371855050222505e-17,3.7544151311707024e-17,0.0,0.0,-0.0
1654044028.8567128,85,1654044028,856276025,,33.7531004,-80.6446319,-4.236190496810348,33.119991302490234,-5.383878231048584,-1.7944589853286743,0.7899723427832561,0.6131425213840712,4.8371855050222505e-17,3.7544151311707024e-17,0.0,0.0,-0.0
1654044030.8544588,86,1654044030,854003135,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044032.856095,87,1654044032,855624801,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044034.8568423,88,1654044034,856337688,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044036.8554611,89,1654044036,854971169,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044038.8551204,90,1654044038,854707019,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044040.8560069,91,1654044040,855397852,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044042.8565187,92,1654044042,856017702,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044044.8562667,93,1654044044,855758553,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044046.8548284,94,1654044046,854373404,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044048.8565907,95,1654044048,856051236,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044050.8551722,96,1654044050,854715697,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044052.8548913,97,1654044052,854462900,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044054.856559,98,1654044054,856082547,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044056.856101,99,1654044056,855754472,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044058.8567362,100,1654044058,856404526,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044060.8566706,101,1654044060,856121636,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044062.8573034,102,1654044062,856790005,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044064.8559213,103,1654044064,855500004,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044066.8567188,104,1654044066,856187984,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044068.859437,105,1654044068,859063742,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044070.8571877,106,1654044070,856551093,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044072.8546193,107,1654044072,854225073,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044074.8573682,108,1654044074,856892961,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044076.8549836,109,1654044076,854533867,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
1654044078.8577945,110,1654044078,857269144,,33.753104,-80.6446345,-4.230186208527623,32.87894821166992,-4.991297721862793,-1.7885464429855347,0.7894250027350693,0.6138469848835064,4.833834013831966e-17,3.758728726019201e-17,0.0,0.0,-0.0
