Time,data
1654044739.3345268,69937.125
1654044740.5496862,206121.296875
1654044741.7647753,91530.625
1654044743.278999,71574.2265625
1654044744.4944706,67781.203125
1654044746.0096369,80999.8671875
1654044747.22489,106828.8203125
1654044748.442416,88067.9453125
1654044749.9555514,228351.21875
1654044751.170572,65605.2109375
1654044752.687493,99269.078125
1654044753.9025998,88608.5234375
1654044755.1168158,121425.546875
1654044756.6330583,84738.7421875
1654044757.8468525,76796.4296875
1654044759.363975,67463.0625
1654044760.5776746,131867.6875
1654044761.7923121,88045.1875
1654044763.3077972,67391.828125
1654044764.52739,116595.6875
1654044766.0468192,115603.703125
1654044767.2632747,7170.65234375
1654044768.4781704,3549.7421875
1654044769.9940426,4092.47802734375
1654044771.2141187,30586.19140625
1654044772.7362483,9536.2890625
1654044773.954952,15778.896484375
1654044775.176125,5673.408203125
1654044776.694664,8726.548828125
1654044777.9097092,6999.56494140625
1654044779.4271166,5612.3984375
1654044780.6424456,6142.9013671875
1654044781.8562815,4135.82275390625
1654044783.3718424,4984.25927734375
1654044784.5859804,4706.3115234375
1654044786.101756,4307.484375
1654044787.3183346,3222.4423828125
1654044788.5342429,6266.927734375
1654044790.0472403,5834.27001953125
1654044791.2635112,2941.3447265625
1654044792.7787023,7255.9833984375
1654044793.9942253,4271.5087890625
1654044795.2187197,3547.883056640625
1654044796.7334464,5619.8388671875
1654044797.9505324,2352.9765625
1654044799.4709022,105535.5625
1654044800.6909342,104806.7890625
1654044801.9063442,90503.9765625
1654044803.420953,71167.3671875
1654044804.6354175,127263.2421875
1654044806.152253,6517.482421875
1654044807.3660228,5585.07421875
1654044808.5814936,4394.46142578125
1654044810.0958152,4556.1796875
1654044811.3123658,5413.19775390625
1654044812.8275733,7014.4404296875
1654044814.0431247,118599.0546875
1654044815.2574766,69395.109375
1654044816.7728136,5041.19384765625
1654044817.9881332,86063.71875
1654044819.5042028,90051.2578125
1654044820.718899,118009.5390625
1654044821.9339268,96354.875
1654044823.448144,97819.15625
1654044824.6639845,106291.359375
1654044826.180131,101198.328125
1654044827.3944466,83157.2734375
1654044828.6088736,62754.1015625
1654044830.1240118,80643.796875
1654044831.3409288,71662.0234375
1654044832.8626132,102940.875
1654044834.0882618,99040.03125
1654044835.3041613,6800.72265625
1654044836.8228097,5183.029296875
1654044838.0403721,2281.5947265625
1654044839.5629728,6566.4775390625
1654044840.7802763,8018.0166015625
1654044842.0026667,5611.75439453125
1654044843.5268226,89430.9296875
1654044844.748723,55069.90625
1654044846.2702196,94468.0625
1654044847.4923615,100405.703125
1654044848.7109644,101428.1953125
1654044850.2341466,87457.7578125
1654044851.4507153,109671.984375
1654044852.971915,98726.6953125
1654044854.1924818,132812.90625
1654044855.4151397,104755.8984375
1654044856.9375725,94714.1015625
1654044858.1536396,95278.921875
1654044859.6732585,98032.59375
1654044860.8983493,100244.1640625
1654044862.1137407,107589.4140625
1654044863.6366448,114910.421875
1654044864.8549163,103511.8984375
1654044866.3758776,130008.890625
1654044867.599073,105969.5
1654044868.8182037,93575.765625
1654044870.3395786,92184.8203125
1654044871.565557,93645.8671875
1654044873.0835752,96326.578125
1654044874.3034837,104299.078125
1654044875.5196571,81266.015625
1654044877.0439868,97554.9375
1654044878.2657826,97086.671875
1654044879.7877815,90452.7421875
1654044881.007087,93394.6796875
1654044882.2258735,84458.6875
1654044883.747307,95477.2890625
1654044884.968349,84673.609375
1654044886.4894152,103433.4609375
1654044887.7105734,102416.390625
1654044888.9324064,107206.546875
1654044890.4509351,116734.375
1654044891.6727343,100540.015625
1654044893.193448,115531.9453125
1654044894.4135344,96951.1484375
1654044895.632977,110386.421875
1654044897.1536536,82645.1484375
1654044898.3732796,98435.4453125
1654044899.8960257,95035.25
1654044901.11619,84756.2734375
1654044902.337775,101012.8515625
1654044903.8565416,105399.7890625
1654044905.0765634,107623.6953125
1654044906.5996451,97954.8828125
1654044907.8175755,111494.4921875
1654044909.0389917,99526.34375
1654044910.558626,108357.375
1654044911.7793288,86751.859375
1654044913.301731,113302.8046875
1654044914.5222516,104136.3984375
1654044915.7416024,116298.9765625
1654044917.2584329,93557.296875
1654044918.4736853,76304.1171875
1654044919.9898179,70905.015625
1654044921.2039433,290905.28125
1654044922.4192238,104175.359375
1654044923.935095,91321.578125
1654044925.1504326,79477.984375
