Time,data
1654044518.7159557,243694.484375
1654044518.8162024,245057.546875
1654044518.9156516,243247.03125
1654044519.0157728,244230.640625
1654044519.1278234,245325.328125
1654044519.2153735,245011.125
1654044519.316215,244549.421875
1654044519.416917,245163.90625
1654044519.5164294,243902.796875
1654044519.6285152,243326.625
1654044519.7169359,243526.78125
1654044519.815693,244597.375
1654044519.915446,244834.90625
1654044520.014464,244979.65625
1654044520.1265912,245166.203125
1654044520.2147682,244192.9375
1654044520.3143668,245282.390625
1654044520.4149086,243598.390625
1654044520.5146394,244250.71875
1654044520.626872,244792.515625
1654044520.7142754,244848.625
1654044520.8137622,245381.40625
1654044520.9141052,244525.90625
1654044521.0138185,244584.859375
1654044521.1261272,245436.828125
1654044521.2138977,245250.359375
1654044521.3139052,245487.234375
1654044521.4137485,243930.234375
1654044521.513357,245114.15625
1654044521.6373932,245062.609375
1654044521.7174034,245900.890625
1654044521.8169284,243838.734375
1654044521.9161932,245952.40625
1654044522.0167909,244608.859375
1654044522.127866,244421.1875
1654044522.215607,245395.078125
1654044522.3155463,245504.390625
1654044522.4159415,245746.984375
1654044522.5160172,245678.9375
1654044522.6277328,244030.359375
1654044522.7145858,245173.09375
1654044522.814939,244490.359375
1654044522.9143937,244517.890625
1654044523.0145571,244786.25
1654044523.1262429,244373.09375
1654044523.2138784,244370.84375
1654044523.3137994,242629.046875
1654044523.4139626,244877.828125
1654044523.5133917,244815.4375
1654044523.625582,243620.140625
1654044523.7135136,244243.84375
1654044523.8138351,244895.53125
1654044523.9136713,243943.40625
1654044524.0131414,244691.84375
1654044524.1253042,243824.96875
1654044524.2129114,245333.296875
1654044524.313026,244465.84375
1654044524.4128273,243894.21875
1654044524.5119815,245062.09375
1654044524.6246748,244777.671875
1654044524.7119346,243675.015625
1654044524.8136747,246087.96875
1654044524.912858,244524.15625
1654044525.0123322,245934.671875
1654044525.124185,245112.96875
1654044525.2122912,244675.25
1654044525.311283,245308.71875
1654044525.4122834,244968.78125
1654044525.5115023,245874.609375
1654044525.6241274,244286.75
1654044525.711639,243722.53125
1654044525.8111198,243814.671875
1654044525.9110427,245488.9375
1654044526.011149,245113.5625
1654044526.122357,244805.09375
1654044526.209905,243690.953125
1654044526.310007,245512.890625
1654044526.4097817,244682.734375
1654044526.5105388,244327.953125
1654044526.6226218,244129.3125
1654044526.710032,244036.125
1654044526.8096979,244911.5625
1654044526.9101398,246662.0
1654044527.0100117,245649.734375
1654044527.121268,244449.84375
1654044527.210781,243172.046875
1654044527.308669,244381.171875
1654044527.4090202,244671.78125
1654044527.5086057,243780.90625
1654044527.6220522,245339.5625
1654044527.7085166,243700.796875
1654044527.8149178,243817.515625
1654044527.912457,244692.4375
1654044528.0121534,244718.125
1654044528.1232176,244054.390625
1654044528.2110884,243884.40625
1654044528.3112214,244602.578125
1654044528.4114542,244758.75
1654044528.5113766,245286.984375
1654044528.62355,243582.9375
1654044528.7102675,243940.53125
1654044528.8104756,242491.71875
1654044528.9101627,243932.5625
1654044529.0105093,244808.59375
1654044529.1222484,244016.109375
1654044529.2113247,245211.359375
1654044529.3109574,243560.0
1654044529.4101744,243418.6875
1654044529.5104373,244732.46875
1654044529.6214447,243164.671875
1654044529.709444,243880.96875
1654044529.809692,244436.578125
1654044529.9089293,243972.0625
1654044530.0087364,244776.015625
1654044530.1207309,244149.375
1654044530.209083,244853.21875
1654044530.308652,244976.78125
1654044530.408215,243065.015625
1654044530.5081742,243521.140625
1654044530.6212692,244428.625
1654044530.709029,245384.171875
1654044530.808052,245419.71875
1654044530.9080875,245808.78125
1654044531.0085711,244817.734375
1654044531.120891,245434.03125
1654044531.2083755,245325.828125
1654044531.3085556,244482.40625
1654044531.4077854,244448.046875
1654044531.5082035,243984.109375
1654044531.6205678,245021.453125
1654044531.7073672,244830.90625
1654044531.807607,244600.875
1654044531.9079077,244810.890625
1654044532.0071757,244754.171875
1654044532.1202981,243119.453125
1654044532.207818,243861.5625
1654044532.3071194,244168.90625
1654044532.407047,243346.0625
1654044532.5074673,244448.15625
1654044532.6197276,244765.0625
1654044532.707447,243438.75
1654044532.806558,244475.546875
1654044532.9063702,244484.6875
1654044533.006742,244652.90625
1654044533.1185262,244212.984375
1654044533.206164,244097.890625
1654044533.3063235,244563.046875
1654044533.4059353,244797.75
1654044533.5059626,244715.3125
1654044533.618122,243965.1875
1654044533.7056541,243673.921875
1654044533.8054194,243730.0625
1654044533.9049363,242745.1875
1654044534.0048482,244055.578125
1654044534.1171985,243512.5
1654044534.2055585,243633.796875
1654044534.3049185,243787.75
1654044534.4084334,244036.0625
1654044534.508662,243902.21875
1654044534.6221385,244979.625
1654044534.709469,243245.875
1654044534.8089595,243039.90625
1654044534.9095273,243929.78125
1654044535.0088208,244014.328125
1654044535.1226966,244994.484375
1654044535.2093048,242903.125
1654044535.3087654,243395.78125
1654044535.408299,245300.671875
1654044535.5080132,245043.21875
1654044535.6214051,244774.734375
1654044535.7083435,245270.96875
1654044535.808719,244748.390625
1654044535.907486,244652.421875
1654044536.0075414,244838.96875
1654044536.1196306,244680.984375
1654044536.2076619,243481.609375
1654044536.306355,243925.0625
1654044536.4067898,244627.234375
1654044536.5062404,243612.625
1654044536.6180813,243712.3125
1654044536.706212,242974.6875
1654044536.8062584,243895.265625
1654044536.9062843,243751.125
1654044537.0056405,243245.359375
1654044537.1181269,241428.015625
1654044537.2048802,243081.109375
1654044537.3059263,243227.625
1654044537.4052339,245342.40625
1654044537.5055523,244276.5
1654044537.617448,242142.609375
1654044537.7052197,244480.71875
1654044537.8047042,243770.5625
1654044537.9043777,243879.921875
1654044538.0050683,243950.859375
1654044538.116727,243534.21875
1654044538.2039897,243454.171875
1654044538.3055844,243021.609375
1654044538.4037344,243986.953125
1654044538.5043716,244049.8125
1654044538.6161945,242855.65625
1654044538.704447,244694.09375
1654044538.803757,244369.125
1654044538.9044166,243407.1875
1654044539.0033712,244535.59375
1654044539.1160135,244403.4375
1654044539.2040224,243008.40625
1654044539.3038714,244185.484375
1654044539.4036856,244417.171875
1654044539.5028389,244080.78125
1654044539.6155484,243933.09375
1654044539.7031705,245225.71875
1654044539.8030517,242926.03125
1654044539.9028633,244469.8125
1654044540.0021422,245040.859375
1654044540.1154501,245823.703125
1654044540.2019799,243400.359375
1654044540.3031652,244296.46875
1654044540.4023025,243977.15625
1654044540.501561,245416.296875
1654044540.6139123,244878.4375
1654044540.7024472,243403.765625
1654044540.801675,245024.921875
1654044540.9056838,244632.34375
1654044541.005759,242987.828125
1654044541.1174817,243169.8125
1654044541.2056684,243819.84375
1654044541.306614,242661.125
1654044542.5519817,243416.390625
1654044543.7718685,243120.640625
1654044545.2930422,244041.25
1654044546.513555,245264.078125
1654044547.733593,243779.15625
1654044549.2548232,244448.65625
1654044550.474405,243674.453125
1654044551.9973345,244200.359375
1654044553.216404,244379.953125
1654044554.4372613,244003.484375
1654044555.9577062,243574.890625
1654044557.1808562,243231.578125
1654044558.7023606,242986.046875
1654044559.9189308,243467.875
1654044561.140062,242773.15625
1654044562.6572042,244350.8125
1654044563.8763034,244643.296875
1654044565.4026992,244301.015625
1654044566.624538,243958.34375
1654044567.8440988,244413.203125
1654044569.3692856,243722.546875
1654044570.585959,242354.359375
1654044572.104239,242976.921875
1654044573.325213,241843.921875
1654044574.5457723,242769.25
1654044576.0708585,243415.234375
1654044577.2863653,242801.28125
1654044578.8070216,243453.03125
1654044580.0300612,242322.90625
1654044581.2521276,242769.78125
1654044582.7689152,241582.0
1654044583.9859262,244013.203125
1654044585.50383,242075.734375
1654044586.7200158,242831.0
1654044587.9352152,242456.28125
1654044589.4499595,243334.5625
1654044590.664989,243267.625
1654044592.1817713,243224.703125
1654044593.3950934,241536.71875
1654044594.6112356,242025.96875
1654044596.1255143,242351.515625
1654044597.3397183,241571.046875
1654044598.8566124,242693.75
1654044600.0715866,242205.03125
1654044601.2894478,242691.984375
1654044602.803019,243679.5625
1654044604.0163343,243429.5625
1654044605.533809,243945.125
1654044606.747708,243212.71875
1654044607.9630423,241915.484375
1654044609.477607,243373.484375
1654044610.693637,242972.4375
1654044612.208919,242720.0625
1654044613.424106,242780.0625
1654044614.6394966,241810.75
1654044616.1546113,243727.65625
1654044617.3695312,245135.859375
1654044618.8855138,242974.65625
1654044620.0988495,242515.125
1654044621.3164175,242447.09375
1654044622.8340578,244042.46875
1654044624.0494225,243847.796875
1654044625.566529,243118.265625
1654044626.7812247,236646.65625
1654044627.995077,242856.796875
1654044629.5102897,243512.578125
1654044630.72576,242823.671875
1654044632.240887,243842.640625
1654044633.4574902,243918.78125
1654044634.6722155,243228.796875
1654044636.186724,242778.984375
1654044637.4008896,244204.234375
1654044638.9166763,243156.640625
1654044640.1363523,244295.25
1654044641.356008,246782.71875
1654044642.8747108,238518.34375
1654044644.0898337,247903.609375
1654044645.604598,248416.34375
1654044646.8201709,248332.265625
1654044648.03507,248224.09375
1654044649.549851,247150.546875
1654044650.7655642,248350.53125
1654044652.2816496,248557.671875
1654044653.4966385,249340.953125
1654044654.7102633,248563.9375
1654044656.2252593,248830.59375
1654044657.4398518,249727.859375
1654044658.9573946,249748.421875
1654044660.171377,250703.421875
1654044661.387019,250044.75
1654044662.9011576,249334.765625
1654044664.117458,251034.15625
1654044665.642843,239111.671875
1654044666.8612318,239911.609375
1654044668.0819511,244373.171875
1654044669.604334,245856.34375
1654044670.820536,243213.234375
1654044672.3438225,246005.625
1654044673.5621545,239539.765625
1654044674.7802022,233659.171875
1654044676.3059323,240318.4375
1654044677.5201185,241943.0
1654044679.044627,242120.390625
1654044680.2654743,241678.65625
1654044681.482089,241120.78125
1654044683.0024793,242781.234375
1654044684.2213976,241179.609375
1654044685.747536,241893.765625
1654044686.961723,239540.328125
1654044688.183588,240690.421875
1654044689.7022765,240679.625
1654044690.9217699,242226.765625
1654044692.4520152,243206.40625
1654044693.67289,242737.828125
1654044694.894757,241910.328125
1654044696.414482,242812.703125
1654044697.6367779,241592.75
1654044699.1566162,241057.203125
1654044700.3750505,241129.921875
1654044701.5984035,242566.625
1654044703.1161842,239687.875
1654044704.3389616,240930.734375
1654044705.8562226,240698.953125
1654044707.0834613,240301.90625
1654044708.298176,240299.03125
1654044709.8193958,239679.859375
1654044711.0420756,239805.203125
1654044712.5632193,239849.234375
1654044713.7883484,241381.640625
1654044715.0023577,239081.96875
1654044716.521726,240308.75
1654044717.7429094,239706.3125
1654044719.2663264,238839.390625
1654044720.4881284,239839.484375
1654044721.7034457,239125.5
1654044723.2226188,237761.296875
1654044724.4464786,239535.109375
1654044725.9678814,240527.84375
1654044727.187954,239631.875
1654044728.4080112,239685.578125
1654044729.9294238,239537.390625
1654044731.144258,239342.265625
1654044732.6618955,241096.6875
1654044733.8769038,240598.890625
1654044735.0917687,238661.96875
1654044736.6066444,240465.5625
1654044737.8203585,239681.0625
1654044739.3361406,239429.28125
1654044740.5514417,239282.84375
1654044741.7666063,240892.9375
1654044743.280904,240874.625
1654044744.4965506,240079.328125
1654044746.0116203,240982.21875
1654044747.2267601,239183.234375
1654044748.4440675,239536.34375
1654044749.958015,239631.3125
1654044751.1728292,241600.828125
1654044752.6898532,239848.703125
1654044753.9051573,239398.953125
1654044755.118627,240188.015625
1654044756.6348648,240084.984375
1654044757.8493557,240439.8125
1654044759.3658237,240339.640625
1654044760.5797844,240828.90625
1654044761.7947202,239200.921875
1654044763.3100734,239698.796875
1654044764.53082,240637.796875
1654044766.0492415,239564.921875
1654044767.265271,234269.671875
1654044768.4800966,245116.40625
1654044769.996309,245445.90625
1654044771.2164743,233830.328125
1654044772.7421682,245627.984375
1654044773.9569476,232953.59375
1654044775.1778526,238566.9375
1654044776.6967604,237669.171875
1654044777.911542,245221.71875
1654044779.4294522,245764.09375
1654044780.6446974,245928.921875
1654044781.858309,246760.90625
1654044783.373781,246611.609375
1654044784.5881777,246794.703125
1654044786.1038492,246458.171875
1654044787.3205993,247710.796875
1654044788.5359862,247944.796875
1654044790.0499203,247339.390625
1654044791.2656183,247976.234375
1654044792.7821114,247101.453125
1654044793.9974537,248164.5
1654044795.2187572,247301.671875
1654044796.737355,247838.953125
1654044797.9563656,247537.4375
1654044799.4748514,239399.53125
1654044800.6935236,239913.953125
1654044801.9086876,242044.3125
1654044803.4236941,241713.5625
1654044804.637942,239884.703125
1654044806.1537259,247146.578125
1654044807.36808,246806.15625
1654044808.5833826,246335.234375
1654044810.097872,249142.984375
1654044811.3147569,247776.5625
1654044812.8299756,246858.25
1654044814.0456784,242836.234375
1654044815.260416,241456.078125
1654044816.7751606,244771.984375
1654044817.9907956,241299.234375
1654044819.5065064,241253.453125
1654044820.7214632,240348.765625
1654044821.9359648,241719.75
1654044823.4505093,240252.140625
1654044824.6668136,241901.796875
1654044826.1828296,241234.5625
1654044827.3963733,241218.5625
1654044828.6113868,240963.390625
1654044830.126044,241370.78125
1654044831.342921,242281.6875
1654044832.8662102,240724.734375
1654044834.0856588,242225.078125
1654044835.3072054,243375.75
1654044836.8265476,241025.140625
1654044838.0430458,244713.59375
1654044839.5680048,238148.21875
1654044840.7845979,240650.296875
1654044842.0046685,245777.3125
1654044843.5289483,240584.546875
1654044844.751964,235223.03125
1654044846.2742093,240779.734375
1654044847.4951138,240881.484375
1654044848.7132988,241196.296875
1654044850.236632,240112.5
1654044851.4527047,241083.03125
1654044852.9747403,241853.78125
1654044854.1949925,240268.09375
1654044855.4169383,239939.671875
1654044856.9362245,239706.171875
1654044858.1590962,240819.71875
1654044859.6776617,239968.234375
1654044860.9020457,240159.921875
1654044862.1180325,239528.3125
1654044863.6389153,239804.71875
1654044864.8588645,238354.734375
1654044866.3805106,240633.203125
1654044867.6021712,238841.65625
1654044868.8204312,240178.375
1654044870.3416886,239524.296875
1654044871.5692632,238584.171875
1654044873.0900798,240184.609375
1654044874.3073435,239907.09375
1654044875.5228114,239764.0
1654044877.0467231,238899.46875
1654044878.2681267,239836.734375
1654044879.7914617,241347.296875
1654044881.009677,240707.046875
1654044882.2283645,239637.59375
1654044883.7504373,239440.640625
1654044884.9704928,239802.9375
1654044886.4928699,240490.765625
1654044887.713805,240648.6875
1654044888.9351451,240368.890625
1654044890.4555879,238960.59375
1654044891.6759164,239670.78125
1654044893.1971765,240286.421875
1654044894.41624,240929.03125
1654044895.6363835,239867.03125
1654044897.1578846,240594.296875
1654044898.3772085,240596.015625
1654044899.9009905,240212.6875
1654044901.1197932,240363.6875
1654044902.3403862,240559.96875
1654044903.8615053,239488.1875
1654044905.0806587,239966.046875
1654044906.6038623,240169.734375
1654044907.8222828,239788.65625
1654044909.0435493,240050.71875
1654044910.563201,240736.703125
1654044911.7824123,240159.375
1654044913.3050914,239770.390625
1654044914.5247965,242177.03125
1654044915.7439373,240034.703125
1654044917.2604764,239453.3125
1654044918.4755778,239292.0
1654044919.9918928,239901.328125
1654044921.2059958,238796.453125
1654044922.4215157,239734.890625
1654044923.9373746,237010.0
1654044925.1534126,238306.671875
