Time,data
1654043860.7143843,30.19230842590332
1654043861.7200973,30.211538314819336
1654043862.7252407,30.153846740722656
1654043863.7301176,30.19230842590332
1654043864.7350516,30.173076629638672
1654043865.7413552,30.19230842590332
1654043866.7462451,30.19230842590332
1654043867.7502348,30.211538314819336
1654043868.7552445,30.19230842590332
1654043869.7608538,30.173076629638672
1654043870.764416,30.19230842590332
1654043871.769996,30.19230842590332
1654043872.7750652,30.19230842590332
1654043873.7793791,30.19230842590332
1654043874.7848158,30.153846740722656
1654043875.791483,30.173076629638672
1654043876.7945929,30.19230842590332
1654043877.8020227,30.211538314819336
1654043878.8049393,30.19230842590332
1654043879.8095562,30.19230842590332
1654043880.8145204,30.19230842590332
1654043881.8207521,30.173076629638672
1654043882.82605,30.211538314819336
1654043883.830822,30.230770111083984
1654043884.83567,30.211538314819336
1654043885.840351,30.19230842590332
1654043886.844903,30.211538314819336
1654043887.8505232,30.230770111083984
1654043888.8545823,30.19230842590332
1654043889.8610232,30.230770111083984
1654043890.8652523,30.211538314819336
1654043891.8698478,30.25
1654043892.8741837,30.25
1654043893.8803399,30.211538314819336
1654043894.8849168,30.230770111083984
1654043895.890957,30.230770111083984
1654043896.8942444,30.211538314819336
1654043897.900371,30.211538314819336
1654043898.904587,30.211538314819336
1654043899.9099882,30.288461685180664
1654043900.9146702,30.230770111083984
1654043901.9197607,30.25
1654043902.9248133,30.230770111083984
1654043903.9310849,30.230770111083984
1654043904.935977,30.230770111083984
1654043905.9399574,30.288461685180664
1654043906.9450629,30.25
1654043907.9501379,30.26923179626465
1654043908.9550276,30.25
1654043909.9605358,30.230770111083984
1654043910.9649744,30.230770111083984
1654043911.9704573,30.288461685180664
1654043912.9751976,30.230770111083984
1654043913.9801793,30.25
1654043914.9854598,30.230770111083984
1654043915.990724,30.230770111083984
1654043916.9970386,30.26923179626465
1654043918.000327,30.26923179626465
1654043919.0043588,30.25
1654043920.0100186,30.26923179626465
1654043921.014582,30.288461685180664
1654043922.0208,30.230770111083984
1654043923.025262,30.26923179626465
1654043924.0313294,30.26923179626465
1654043925.0354953,30.288461685180664
1654043926.0399032,30.25
1654043927.0451884,30.26923179626465
1654043928.0503917,30.25
1654043929.0555873,30.26923179626465
1654043930.060232,30.26923179626465
1654043931.065171,30.25
1654043932.0704014,30.25
1654043933.0754101,30.230770111083984
1654043934.0800443,30.230770111083984
1654043935.0857527,30.26923179626465
1654043936.0903697,30.26923179626465
1654043937.096232,30.230770111083984
1654043938.1003919,30.25
1654043939.1052585,30.288461685180664
1654043940.1098301,30.26923179626465
1654043941.114637,30.26923179626465
1654043942.1207387,30.288461685180664
1654043943.1249914,30.26923179626465
1654043944.1302931,30.288461685180664
1654043945.135308,30.26923179626465
