Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,master_pump.data,sampling_pump_a.data,sampling_pump_b.data,sampling_pump_c.data,main_channel.data,sampler_A.data,sampler_B.data,sampler_C.data
1654043857.629124,1,1654043857,628435850,,False,False,False,False,False,False,False,False
1654043857.6622105,2,1654043857,661766052,,False,False,False,False,False,False,False,False
1654043857.6962996,3,1654043857,695201873,,False,False,False,False,False,False,False,False
1654043857.7289698,4,1654043857,728485345,,False,False,False,False,False,False,False,False
1654043857.7622275,5,1654043857,761773109,,False,False,False,False,False,False,False,False
1654043857.7959874,6,1654043857,795289516,,False,False,False,False,False,False,False,False
1654043857.829087,7,1654043857,828547477,,False,False,False,False,False,False,False,False
1654043857.8622324,8,1654043857,861802816,,False,False,False,False,False,False,False,False
1654043857.895658,9,1654043857,895115375,,False,False,False,False,False,False,False,False
1654043857.9289093,10,1654043857,928451299,,False,False,False,False,False,False,False,False
1654043857.962292,11,1654043857,961837291,,False,False,False,False,False,False,False,False
1654043857.9955683,12,1654043857,995111227,,False,False,False,False,False,False,False,False
1654043858.0290155,13,1654043858,28491735,,False,False,False,False,False,False,False,False
1654043858.0622857,14,1654043858,61790704,,False,False,False,False,False,False,False,False
1654043858.0955591,15,1654043858,95107555,,False,False,False,False,False,False,False,False
1654043858.1289191,16,1654043858,128443717,,False,False,False,False,False,False,False,False
1654043858.1622915,17,1654043858,161792516,,False,False,False,False,False,False,False,False
1654043858.1954823,18,1654043858,195077419,,False,False,False,False,False,False,False,False
1654043858.2288635,19,1654043858,228434324,,False,False,False,False,False,False,False,False
1654043858.2621422,20,1654043858,261732578,,False,False,False,False,False,False,False,False
1654043858.29558,21,1654043858,295112609,,False,False,False,False,False,False,False,False
1654043858.3291543,22,1654043858,328452587,,False,False,False,False,False,False,False,False
1654043858.3621793,23,1654043858,361761331,,False,False,False,False,False,False,False,False
1654043858.3954773,24,1654043858,395058393,,False,False,False,False,False,False,False,False
1654043858.4288576,25,1654043858,428415775,,False,False,False,False,False,False,False,False
1654043858.4621658,26,1654043858,461746215,,False,False,False,False,False,False,False,False
1654043858.4955566,27,1654043858,495142459,,False,False,False,False,False,False,False,False
1654043858.5289772,28,1654043858,528449058,,False,False,False,False,False,False,False,False
1654043858.5622656,29,1654043858,561854124,,False,False,False,False,False,False,False,False
1654043858.5954847,30,1654043858,595070838,,False,False,False,False,False,False,False,False
1654043858.6288488,31,1654043858,628425836,,False,False,False,False,False,False,False,False
1654043858.6622274,32,1654043858,661809206,,False,False,False,False,False,False,False,False
1654043858.6955538,33,1654043858,695090532,,False,False,False,False,False,False,False,False
1654043858.7288375,34,1654043858,728419780,,False,False,False,False,False,False,False,False
1654043858.7622252,35,1654043858,761830329,,False,False,False,False,False,False,False,False
1654043858.7954729,36,1654043858,795074462,,False,False,False,False,False,False,False,False
1654043858.828864,37,1654043858,828415393,,False,False,False,False,False,False,False,False
1654043858.8622725,38,1654043858,861821651,,False,False,False,False,False,False,False,False
1654043858.8954904,39,1654043858,895093679,,False,False,False,False,False,False,False,False
1654043858.928833,40,1654043858,928426504,,False,False,False,False,False,False,False,False
1654043858.962173,41,1654043858,961775779,,False,False,False,False,False,False,False,False
1654043858.9954784,42,1654043858,995062351,,False,False,False,False,False,False,False,False
1654043859.0289617,43,1654043859,28474092,,False,False,False,False,False,False,False,False
1654043859.0622203,44,1654043859,61795473,,False,False,False,False,False,False,False,False
1654043859.095487,45,1654043859,95101833,,False,False,False,False,False,False,False,False
1654043859.1288302,46,1654043859,128407001,,False,False,False,False,False,False,False,False
1654043859.1621826,47,1654043859,161789894,,False,False,False,False,False,False,False,False
1654043859.1954775,48,1654043859,195064544,,False,False,False,False,False,False,False,False
1654043859.2288382,49,1654043859,228433132,,False,False,False,False,False,False,False,False
1654043859.2621646,50,1654043859,261760711,,False,False,False,False,False,False,False,False
1654043859.2954814,51,1654043859,295091629,,False,False,False,False,False,False,False,False
1654043859.328822,52,1654043859,328402996,,False,False,False,False,False,False,False,False
1654043859.3621955,53,1654043859,361786365,,False,False,False,False,False,False,False,False
1654043859.3955312,54,1654043859,395090341,,False,False,False,False,False,False,False,False
1654043859.4288943,55,1654043859,428460121,,False,False,False,False,False,False,False,False
1654043859.4621887,56,1654043859,461769819,,False,False,False,False,False,False,False,False
1654043859.4955184,57,1654043859,495100975,,False,False,False,False,False,False,False,False
1654043859.5288787,58,1654043859,528415679,,False,False,False,False,False,False,False,False
1654043859.5622256,59,1654043859,561828613,,False,False,False,False,False,False,False,False
1654043859.595517,60,1654043859,595061779,,False,False,False,False,False,False,False,False
1654043859.6288874,61,1654043859,628424644,,False,False,False,False,False,False,False,False
1654043859.662283,62,1654043859,661789894,,False,False,False,False,False,False,False,False
1654043859.6956937,63,1654043859,695151805,,False,False,False,False,False,False,False,False
1654043859.7290733,64,1654043859,728515386,,False,False,False,False,False,False,False,False
1654043859.762349,65,1654043859,761942625,,False,False,False,False,False,False,False,False
1654043859.7957623,66,1654043859,795217752,,False,False,False,False,False,False,False,False
1654043859.8289695,67,1654043859,828567743,,False,False,False,False,False,False,False,False
1654043859.862296,68,1654043859,861899375,,False,False,False,False,False,False,False,False
1654043859.8956177,69,1654043859,895210742,,False,False,False,False,False,False,False,False
1654043859.9290411,70,1654043859,928545236,,False,False,False,False,False,False,False,False
1654043859.962271,71,1654043859,961886882,,False,False,False,False,False,False,False,False
1654043859.9958787,72,1654043859,995262622,,False,False,False,False,False,False,False,False
1654043860.0289626,73,1654043860,28518438,,False,False,False,False,False,False,False,False
1654043860.0622873,74,1654043860,61881542,,False,False,False,False,False,False,False,False
1654043860.0956686,75,1654043860,95254421,,False,False,False,False,False,False,False,False
1654043860.1289847,76,1654043860,128545522,,False,False,False,False,False,False,False,False
1654043860.1624014,77,1654043860,161868810,,False,False,False,False,False,False,False,False
1654043860.195593,78,1654043860,195201396,,False,False,False,False,False,False,False,False
1654043860.2289639,79,1654043860,228539705,,False,False,False,False,False,False,False,False
1654043860.262316,80,1654043860,261884212,,False,False,False,False,False,False,False,False
1654043860.2955904,81,1654043860,295210599,,False,False,False,False,False,False,False,False
1654043860.3291662,82,1654043860,328581809,,False,False,False,False,False,False,False,False
1654043860.3622403,83,1654043860,361873626,,False,False,False,False,False,False,False,False
1654043860.3957155,84,1654043860,395207643,,False,False,False,False,False,False,False,False
1654043860.4290867,85,1654043860,428561449,,False,False,False,False,False,False,False,False
1654043860.4622865,86,1654043860,461867809,,False,False,False,False,False,False,False,False
1654043860.4958606,87,1654043860,495260238,,False,False,False,False,False,False,False,False
1654043860.529042,88,1654043860,528567552,,False,False,False,False,False,False,False,False
1654043860.5622833,89,1654043860,561902284,,False,False,False,False,False,False,False,False
1654043860.595973,90,1654043860,595219135,,False,False,False,False,False,False,False,False
1654043860.629239,91,1654043860,628641128,,False,False,False,False,False,False,False,False
1654043860.6624153,92,1654043860,661934375,,False,False,False,False,False,False,False,False
1654043860.695838,93,1654043860,695254802,,False,False,False,False,False,False,False,False
1654043860.7291234,94,1654043860,728548049,,False,False,False,False,False,False,False,False
1654043860.7624366,95,1654043860,761894702,,False,False,False,False,False,False,False,False
1654043860.7956345,96,1654043860,795240402,,False,False,False,False,False,False,False,False
1654043860.8290465,97,1654043860,828595161,,False,False,False,False,False,False,False,False
1654043860.8622649,98,1654043860,861892461,,False,False,False,False,False,False,False,False
1654043860.8958247,99,1654043860,895212888,,False,False,False,False,False,False,False,False
1654043860.929076,100,1654043860,928553581,,False,False,False,False,False,False,False,False
1654043860.962271,101,1654043860,961886405,,False,False,False,False,False,False,False,False
1654043860.9957137,102,1654043860,995225667,,False,False,False,False,False,False,False,False
1654043861.0289998,103,1654043861,28613328,,False,False,False,False,False,False,False,False
1654043861.0624206,104,1654043861,61883687,,False,False,False,False,False,False,False,False
1654043861.0958166,105,1654043861,95202207,,False,False,False,False,False,False,False,False
1654043861.128977,106,1654043861,128552675,,False,False,False,False,False,False,False,False
1654043861.1624599,107,1654043861,161844253,,False,False,False,False,False,False,False,False
1654043861.195578,108,1654043861,195194959,,False,False,False,False,False,False,False,False
1654043861.2290587,109,1654043861,228540182,,False,False,False,False,False,False,False,False
1654043861.2622588,110,1654043861,261865377,,False,False,False,False,False,False,False,False
1654043861.2957323,111,1654043861,295207500,,False,False,False,False,False,False,False,False
1654043861.3292909,112,1654043861,328603744,,False,False,False,False,False,False,False,False
1654043861.362418,113,1654043861,361889123,,False,False,False,False,False,False,False,False
1654043861.3958497,114,1654043861,395203351,,False,False,False,False,False,False,False,False
1654043861.429164,115,1654043861,428584814,,False,False,False,False,False,False,False,False
1654043861.4623184,116,1654043861,461904525,,False,False,False,False,False,False,False,False
1654043861.4957135,117,1654043861,495217323,,False,False,False,False,False,False,False,False
1654043861.5292456,118,1654043861,528578758,,False,False,False,False,False,False,False,False
1654043861.56253,119,1654043861,561927795,,False,False,False,False,False,False,False,False
1654043861.5957196,120,1654043861,595197916,,False,False,False,False,False,False,False,False
1654043861.6291535,121,1654043861,628595829,,False,False,False,False,False,False,False,False
1654043861.6624713,122,1654043861,661851167,,False,False,False,False,False,False,False,False
1654043861.6958964,123,1654043861,695240259,,False,False,False,False,False,False,False,False
1654043861.7291384,124,1654043861,728562355,,False,False,False,False,False,False,False,False
1654043861.7622838,125,1654043861,761876821,,False,False,False,False,False,False,False,False
1654043861.795821,126,1654043861,795233488,,False,False,False,False,False,False,False,False
1654043861.8294177,127,1654043861,828647375,,False,False,False,False,False,False,False,False
1654043861.862321,128,1654043861,861937761,,False,False,False,False,False,False,False,False
1654043861.895775,129,1654043861,895220518,,False,False,False,False,False,False,False,False
1654043861.928985,130,1654043861,928536653,,False,False,False,False,False,False,False,False
1654043861.962309,131,1654043861,961914062,,False,False,False,False,False,False,False,False
1654043861.9956079,132,1654043861,995223760,,False,False,False,False,False,False,False,False
1654043862.0291185,133,1654043862,28575420,,False,False,False,False,False,False,False,False
1654043862.062243,134,1654043862,61861276,,False,False,False,False,False,False,False,False
1654043862.0956788,135,1654043862,95170497,,False,False,False,False,False,False,False,False
1654043862.128908,136,1654043862,128525733,,False,False,False,False,False,False,False,False
1654043862.1622715,137,1654043862,161860704,,False,False,False,False,False,False,False,False
1654043862.195622,138,1654043862,195234537,,False,False,False,False,False,False,False,False
1654043862.2290282,139,1654043862,228529214,,False,False,False,False,False,False,False,False
1654043862.2623525,140,1654043862,261876106,,False,False,False,False,False,False,False,False
1654043862.2957244,141,1654043862,295216083,,False,False,False,False,False,False,False,False
1654043862.3291397,142,1654043862,328560590,,False,False,False,False,False,False,False,False
1654043862.362491,143,1654043862,361874341,,False,False,False,False,False,False,False,False
1654043862.3957932,144,1654043862,395273685,,False,False,False,False,False,False,False,False
1654043862.429145,145,1654043862,428554296,,False,False,False,False,False,False,False,False
1654043862.462307,146,1654043862,461861848,,False,False,False,False,False,False,False,False
1654043862.4956732,147,1654043862,495234012,,False,False,False,False,False,False,False,False
1654043862.52896,148,1654043862,528573751,,False,False,False,False,False,False,False,False
1654043862.5623195,149,1654043862,561881303,,False,False,False,False,False,False,False,False
1654043862.5955994,150,1654043862,595220565,,False,False,False,False,False,False,False,False
1654043862.628956,151,1654043862,628541469,,False,False,False,False,False,False,False,False
1654043862.6623673,152,1654043862,661846876,,False,False,False,False,False,False,False,False
1654043862.6958032,153,1654043862,695245027,,False,False,False,False,False,False,False,False
1654043862.7289624,154,1654043862,728536605,,False,False,False,False,False,False,False,False
1654043862.7624428,155,1654043862,761872053,,False,False,False,False,False,False,False,False
1654043862.795663,156,1654043862,795216798,,False,False,False,False,False,False,False,False
1654043862.8294227,157,1654043862,828596830,,False,False,False,False,False,False,False,False
1654043862.8623796,158,1654043862,861927747,,False,False,False,False,False,False,False,False
1654043862.8957725,159,1654043862,895231723,,False,False,False,False,False,False,False,False
1654043862.9289699,160,1654043862,928581714,,False,False,False,False,False,False,False,False
1654043862.9624782,161,1654043862,961891889,,False,False,False,False,False,False,False,False
1654043862.9956522,162,1654043862,995239496,,False,False,False,False,False,False,False,False
1654043863.0289638,163,1654043863,28548955,,False,False,False,False,False,False,False,False
1654043863.0624876,164,1654043863,61879634,,False,False,False,False,False,False,False,False
1654043863.0956848,165,1654043863,95242500,,False,False,False,False,False,False,False,False
1654043863.129056,166,1654043863,128549575,,False,False,False,False,False,False,False,False
1654043863.1622944,167,1654043863,161865234,,False,False,False,False,False,False,False,False
1654043863.195822,168,1654043863,195245504,,False,False,False,False,False,False,False,False
1654043863.2289681,169,1654043863,228533267,,False,False,False,False,False,False,False,False
1654043863.2623508,170,1654043863,261927366,,False,False,False,False,False,False,False,False
1654043863.2956827,171,1654043863,295251131,,False,False,False,False,False,False,False,False
1654043863.3289216,172,1654043863,328536987,,False,False,False,False,False,False,False,False
1654043863.3623376,173,1654043863,361880302,,False,False,False,False,False,False,False,False
1654043863.3957598,174,1654043863,395234823,,False,False,False,False,False,False,False,False
1654043863.42914,175,1654043863,428555727,,False,False,False,False,False,False,False,False
1654043863.4623523,176,1654043863,461947202,,False,False,False,False,False,False,False,False
1654043863.495942,177,1654043863,495265722,,False,False,False,False,False,False,False,False
1654043863.528986,178,1654043863,528598546,,False,False,False,False,False,False,False,False
1654043863.5623908,179,1654043863,561929225,,False,False,False,False,False,False,False,False
1654043863.5956228,180,1654043863,595237731,,False,False,False,False,False,False,False,False
1654043863.6289732,181,1654043863,628549575,,False,False,False,False,False,False,False,False
1654043863.6622198,182,1654043863,661847114,,False,False,False,False,False,False,False,False
1654043863.6955402,183,1654043863,695201396,,False,False,False,False,False,False,False,False
1654043863.729179,184,1654043863,728566884,,False,False,False,False,False,False,False,False
1654043863.7623277,185,1654043863,761877536,,False,False,False,False,False,False,False,False
1654043863.795668,186,1654043863,795243978,,False,False,False,False,False,False,False,False
1654043863.8290095,187,1654043863,828555822,,False,False,False,False,False,False,False,False
1654043863.8624573,188,1654043863,861933708,,False,False,False,False,False,False,False,False
1654043863.8958516,189,1654043863,895247697,,False,False,False,False,False,False,False,False
1654043863.928989,190,1654043863,928545713,,False,False,False,False,False,False,False,False
1654043863.9622998,191,1654043863,961913585,,False,False,False,False,False,False,False,False
1654043863.9956927,192,1654043863,995255708,,False,False,False,False,False,False,False,False
1654043864.0289729,193,1654043864,28535604,,False,False,False,False,False,False,False,False
1654043864.0623174,194,1654043864,61881065,,False,False,False,False,False,False,False,False
1654043864.0956347,195,1654043864,95223903,,False,False,False,False,False,False,False,False
1654043864.129144,196,1654043864,128542900,,False,False,False,False,False,False,False,False
1654043864.1624477,197,1654043864,161892652,,False,False,False,False,False,False,False,False
1654043864.195642,198,1654043864,195220232,,False,False,False,False,False,False,False,False
1654043864.2290316,199,1654043864,228565931,,False,False,False,False,False,False,False,False
1654043864.2623007,200,1654043864,261880159,,False,False,False,False,False,False,False,False
1654043864.2956471,201,1654043864,295205354,,False,False,False,False,False,False,False,False
1654043864.3289623,202,1654043864,328548192,,False,False,False,False,False,False,False,False
1654043864.3624902,203,1654043864,361872911,,False,False,False,False,False,False,False,False
1654043864.395678,204,1654043864,395267009,,False,False,False,False,False,False,False,False
1654043864.4291277,205,1654043864,428534030,,False,False,False,False,False,False,False,False
1654043864.4624696,206,1654043864,461928129,,False,False,False,False,False,False,False,False
1654043864.4956555,207,1654043864,495207309,,False,False,False,False,False,False,False,False
1654043864.5291734,208,1654043864,528594970,,False,False,False,False,False,False,False,False
1654043864.562449,209,1654043864,561908245,,False,False,False,False,False,False,False,False
1654043864.5958493,210,1654043864,595209836,,False,False,False,False,False,False,False,False
1654043864.6289372,211,1654043864,628548860,,False,False,False,False,False,False,False,False
1654043864.662257,212,1654043864,661873579,,False,False,False,False,False,False,False,False
1654043864.6958244,213,1654043864,695255041,,False,False,False,False,False,False,False,False
1654043864.72905,214,1654043864,728566646,,False,False,False,False,False,False,False,False
1654043864.762286,215,1654043864,761893033,,False,False,False,False,False,False,False,False
1654043864.7956421,216,1654043864,795218944,,False,False,False,False,False,False,False,False
1654043864.829082,217,1654043864,828561067,,False,False,False,False,False,False,False,False
1654043864.8623025,218,1654043864,861872673,,False,False,False,False,False,False,False,False
1654043864.8958988,219,1654043864,895229339,,False,False,False,False,False,False,False,False
1654043864.92922,220,1654043864,928590059,,False,False,False,False,False,False,False,False
1654043864.9623282,221,1654043864,961869716,,False,False,False,False,False,False,False,False
1654043864.9956717,222,1654043864,995239496,,False,False,False,False,False,False,False,False
1654043865.0289385,223,1654043865,28546333,,False,False,False,False,False,False,False,False
1654043865.0624576,224,1654043865,61922550,,False,False,False,False,False,False,False,False
1654043865.0956948,225,1654043865,95205783,,False,False,False,False,False,False,False,False
1654043865.1289742,226,1654043865,128548860,,False,False,False,False,False,False,False,False
1654043865.1624117,227,1654043865,161886930,,False,False,False,False,False,False,False,False
1654043865.1956441,228,1654043865,195215940,,False,False,False,False,False,False,False,False
1654043865.2290313,229,1654043865,228579998,,False,False,False,False,False,False,False,False
1654043865.2622669,230,1654043865,261886835,,False,False,False,False,False,False,False,False
1654043865.2956672,231,1654043865,295216798,,False,False,False,False,False,False,False,False
1654043865.329001,232,1654043865,328548669,,False,False,False,False,False,False,False,False
1654043865.3622887,233,1654043865,361893415,,False,False,False,False,False,False,False,False
1654043865.3955889,234,1654043865,395205259,,False,False,False,False,False,False,False,False
1654043865.4290125,235,1654043865,428542375,,False,False,False,False,False,False,False,False
1654043865.4624174,236,1654043865,461977481,,False,False,False,False,False,False,False,False
1654043865.495601,237,1654043865,495221614,,False,False,False,False,False,False,False,False
1654043865.5289524,238,1654043865,528553247,,False,False,False,False,False,False,False,False
1654043865.562351,239,1654043865,561895132,,False,False,False,False,False,False,False,False
1654043865.5957193,240,1654043865,595241785,,False,False,False,False,False,False,False,False
1654043865.62922,241,1654043865,628562927,,False,False,False,False,False,False,False,False
1654043865.6624782,242,1654043865,661849737,,False,False,False,False,False,False,False,False
1654043865.6967812,243,1654043865,695730447,,False,False,False,False,False,False,False,False
1654043865.7296975,244,1654043865,728768110,,False,False,False,False,False,False,False,False
1654043865.763123,245,1654043865,762175798,,False,False,False,False,False,False,False,False
1654043865.796293,246,1654043865,795419931,,False,False,False,False,False,False,False,False
1654043865.8298252,247,1654043865,828815460,,False,False,False,False,False,False,False,False
1654043865.862908,248,1654043865,862082719,,False,False,False,False,False,False,False,False
1654043865.8961968,249,1654043865,895397424,,False,False,False,False,False,False,False,False
1654043865.9293869,250,1654043865,928722858,,False,False,False,False,False,False,False,False
1654043865.9627953,251,1654043865,962202072,,False,False,False,False,False,False,False,False
1654043865.9961047,252,1654043865,995362997,,False,False,False,False,False,False,False,False
1654043866.0293274,253,1654043866,28719902,,False,False,False,False,False,False,False,False
1654043866.0625944,254,1654043866,62068223,,False,False,False,False,False,False,False,False
1654043866.0963545,255,1654043866,95450878,,False,False,False,False,False,False,False,False
1654043866.1293924,256,1654043866,128811120,,False,False,False,False,False,False,False,False
1654043866.1627452,257,1654043866,162102699,,False,False,False,False,False,False,False,False
1654043866.196414,258,1654043866,195458650,,False,False,False,False,False,False,False,False
1654043866.2293875,259,1654043866,228808641,,False,False,False,False,False,False,False,False
1654043866.262882,260,1654043866,262072563,,False,False,False,False,False,False,False,False
1654043866.2959063,261,1654043866,295398950,,False,False,False,False,False,False,False,False
1654043866.3292348,262,1654043866,328667163,,False,False,False,False,False,False,False,False
1654043866.362835,263,1654043866,362067699,,False,False,False,False,False,False,False,False
1654043866.3961837,264,1654043866,395368099,,False,False,False,False,False,False,False,False
1654043866.42933,265,1654043866,428722143,,False,False,False,False,False,False,False,False
1654043866.4627438,266,1654043866,462066411,,False,False,False,False,False,False,False,False
1654043866.496373,267,1654043866,495392560,,False,False,False,False,False,False,False,False
1654043866.529385,268,1654043866,528782129,,False,False,False,False,False,False,False,False
1654043866.562717,269,1654043866,562090396,,False,False,False,False,False,False,False,False
1654043866.595915,270,1654043866,595380783,,False,False,False,False,False,False,False,False
1654043866.6294236,271,1654043866,628757238,,False,False,False,False,False,False,False,False
1654043866.6630087,272,1654043866,662379980,,False,False,False,False,False,False,False,False
1654043866.6964428,273,1654043866,695454120,,False,False,False,False,False,False,False,False
1654043866.7296147,274,1654043866,728768348,,False,False,False,False,False,False,False,False
1654043866.7629516,275,1654043866,762103080,,False,False,False,False,False,False,False,False
1654043866.7961385,276,1654043866,795352220,,False,False,False,False,False,False,False,False
1654043866.829765,277,1654043866,828815221,,False,False,False,False,False,False,False,False
1654043866.8628623,278,1654043866,862065553,,False,False,False,False,False,False,False,False
1654043866.8964205,279,1654043866,895498275,,False,False,False,False,False,False,False,False
1654043866.929338,280,1654043866,928748369,,False,False,False,False,False,False,False,False
1654043866.9627419,281,1654043866,962123632,,False,False,False,False,False,False,False,False
1654043866.9961047,282,1654043866,995463132,,False,False,False,False,False,False,False,False
1654043867.029794,283,1654043867,28738260,,False,False,False,False,False,False,False,False
1654043867.0628152,284,1654043867,62142610,,False,False,False,False,False,False,False,False
1654043867.0961533,285,1654043867,95374107,,False,False,False,False,False,False,False,False
1654043867.12952,286,1654043867,128698587,,False,False,False,False,False,False,False,False
1654043867.162851,287,1654043867,162054300,,False,False,False,False,False,False,False,False
1654043867.1959784,288,1654043867,195429086,,False,False,False,False,False,False,False,False
1654043867.2292862,289,1654043867,228713512,,False,False,False,False,False,False,False,False
1654043867.2628677,290,1654043867,262106418,,False,False,False,False,False,False,False,False
1654043867.2959957,291,1654043867,295384645,,False,False,False,False,False,False,False,False
1654043867.3292844,292,1654043867,328712463,,False,False,False,False,False,False,False,False
1654043867.3628678,293,1654043867,362144231,,False,False,False,False,False,False,False,False
1654043867.3960695,294,1654043867,395433187,,False,False,False,False,False,False,False,False
1654043867.4292383,295,1654043867,428670406,,False,False,False,False,False,False,False,False
1654043867.462762,296,1654043867,462021589,,False,False,False,False,False,False,False,False
1654043867.4959552,297,1654043867,495372533,,False,False,False,False,False,False,False,False
1654043867.5296319,298,1654043867,528735160,,False,False,False,False,False,False,False,False
1654043867.5627518,299,1654043867,562108755,,False,False,False,False,False,False,False,False
1654043867.5961893,300,1654043867,595391750,,False,False,False,False,False,False,False,False
1654043867.6295857,301,1654043867,628668308,,False,False,False,False,False,False,False,False
1654043867.6626918,302,1654043867,662109375,,False,False,False,False,False,False,False,False
1654043867.6962745,303,1654043867,695440053,,False,False,False,False,False,False,False,False
1654043867.7295396,304,1654043867,728713512,,False,False,False,False,False,False,False,False
1654043867.7629766,305,1654043867,762090444,,False,False,False,False,False,False,False,False
1654043867.7961085,306,1654043867,795385837,,False,False,False,False,False,False,False,False
1654043867.8296788,307,1654043867,828719854,,False,False,False,False,False,False,False,False
1654043867.8629608,308,1654043867,862102746,,False,False,False,False,False,False,False,False
1654043867.8959064,309,1654043867,895395994,,False,False,False,False,False,False,False,False
1654043867.9294832,310,1654043867,928678512,,False,False,False,False,False,False,False,False
1654043867.96284,311,1654043867,962053298,,False,False,False,False,False,False,False,False
1654043867.9959555,312,1654043867,995387315,,False,False,False,False,False,False,False,False
1654043868.0295703,313,1654043868,28720378,,False,False,False,False,False,False,False,False
1654043868.0626686,314,1654043868,62116861,,False,False,False,False,False,False,False,False
1654043868.096243,315,1654043868,95395088,,False,False,False,False,False,False,False,False
1654043868.1293426,316,1654043868,128757238,,False,False,False,False,False,False,False,False
1654043868.1628706,317,1654043868,162072658,,False,False,False,False,False,False,False,False
1654043868.1960201,318,1654043868,195400953,,False,False,False,False,False,False,False,False
1654043868.229336,319,1654043868,228665113,,False,False,False,False,False,False,False,False
1654043868.2629058,320,1654043868,262073278,,False,False,False,False,False,False,False,False
1654043868.2961817,321,1654043868,295402288,,False,False,False,False,False,False,False,False
1654043868.3293166,322,1654043868,328719615,,False,False,False,False,False,False,False,False
1654043868.3627996,323,1654043868,362205982,,False,False,False,False,False,False,False,False
1654043868.396243,324,1654043868,395444154,,False,False,False,False,False,False,False,False
1654043868.4296298,325,1654043868,428760766,,False,False,False,False,False,False,False,False
1654043868.4629052,326,1654043868,462125062,,False,False,False,False,False,False,False,False
1654043868.4959252,327,1654043868,495392084,,False,False,False,False,False,False,False,False
1654043868.5293393,328,1654043868,528702735,,False,False,False,False,False,False,False,False
1654043868.5625958,329,1654043868,562071084,,False,False,False,False,False,False,False,False
1654043868.595973,330,1654043868,595354080,,False,False,False,False,False,False,False,False
1654043868.6294892,331,1654043868,628749847,,False,False,False,False,False,False,False,False
1654043868.6626258,332,1654043868,662065982,,False,False,False,False,False,False,False,False
1654043868.6960666,333,1654043868,695358276,,False,False,False,False,False,False,False,False
1654043868.729346,334,1654043868,728694438,,False,False,False,False,False,False,False,False
1654043868.7627792,335,1654043868,762018203,,False,False,False,False,False,False,False,False
1654043868.7959402,336,1654043868,795361042,,False,False,False,False,False,False,False,False
1654043868.8295932,337,1654043868,828740119,,False,False,False,False,False,False,False,False
1654043868.8628201,338,1654043868,862135410,,False,False,False,False,False,False,False,False
1654043868.8959532,339,1654043868,895422697,,False,False,False,False,False,False,False,False
1654043868.929588,340,1654043868,928729534,,False,False,False,False,False,False,False,False
1654043868.9627519,341,1654043868,962151765,,False,False,False,False,False,False,False,False
1654043868.995946,342,1654043868,995398998,,False,False,False,False,False,False,False,False
1654043869.029342,343,1654043869,28726577,,False,False,False,False,False,False,False,False
1654043869.0627317,344,1654043869,62058925,,False,False,False,False,False,False,False,False
1654043869.0960188,345,1654043869,95401763,,False,False,False,False,False,False,False,False
1654043869.1293764,346,1654043869,128763914,,False,False,False,False,False,False,False,False
1654043869.162754,347,1654043869,162074565,,False,False,False,False,False,False,False,False
1654043869.1960452,348,1654043869,195467948,,False,False,False,False,False,False,False,False
1654043869.2294247,349,1654043869,228739738,,False,False,False,False,False,False,False,False
1654043869.26268,350,1654043869,262129068,,False,False,False,False,False,False,False,False
1654043869.2962422,351,1654043869,295378923,,False,False,False,False,False,False,False,False
1654043869.329332,352,1654043869,328716516,,False,False,False,False,False,False,False,False
1654043869.3626194,353,1654043869,362092256,,False,False,False,False,False,False,False,False
1654043869.3959112,354,1654043869,395394802,,False,False,False,False,False,False,False,False
1654043869.429299,355,1654043869,428683996,,False,False,False,False,False,False,False,False
1654043869.4626005,356,1654043869,462070941,,False,False,False,False,False,False,False,False
1654043869.4963193,357,1654043869,495448827,,False,False,False,False,False,False,False,False
1654043869.5297353,358,1654043869,528752803,,False,False,False,False,False,False,False,False
1654043869.562632,359,1654043869,562056541,,False,False,False,False,False,False,False,False
1654043869.5959456,360,1654043869,595398426,,False,False,False,False,False,False,False,False
1654043869.6295495,361,1654043869,628752946,,False,False,False,False,False,False,False,False
1654043869.6629212,362,1654043869,662122964,,False,False,False,False,False,False,False,False
1654043869.6962712,363,1654043869,695447921,,False,False,False,False,False,False,False,False
1654043869.7296188,364,1654043869,728755235,,False,False,False,False,False,False,False,False
1654043869.7628446,365,1654043869,762147903,,False,False,False,False,False,False,False,False
1654043869.7960243,366,1654043869,795404195,,False,False,False,False,False,False,False,False
1654043869.8295832,367,1654043869,828840017,,False,False,False,False,False,False,False,False
1654043869.862779,368,1654043869,862119436,,False,False,False,False,False,False,False,False
1654043869.8960056,369,1654043869,895401954,,False,False,False,False,False,False,False,False
1654043869.929236,370,1654043869,928695917,,False,False,False,False,False,False,False,False
1654043869.9626193,371,1654043869,962055683,,False,False,False,False,False,False,False,False
1654043869.9958987,372,1654043869,995391130,,False,False,False,False,False,False,False,False
1654043870.0295992,373,1654043870,28759479,,False,False,False,False,False,False,False,False
1654043870.0627425,374,1654043870,62120914,,False,False,False,False,False,False,False,False
1654043870.096316,375,1654043870,95428466,,False,False,False,False,False,False,False,False
1654043870.1294842,376,1654043870,128690004,,False,False,False,False,False,False,False,False
1654043870.1626384,377,1654043870,162059068,,False,False,False,False,False,False,False,False
1654043870.196,378,1654043870,195468902,,False,False,False,False,False,False,False,False
