Time,data
1654043857.923453,0.5680000185966492
1654043857.947924,0.5170000195503235
1654043858.0142426,0.41999998688697815
1654043858.080364,0.34700000286102295
1654043858.1469355,0.31200000643730164
1654043858.2133067,0.289000004529953
1654043858.2800603,0.2759999930858612
1654043858.3469584,0.2759999930858612
1654043858.413219,0.27799999713897705
1654043858.48023,0.2770000100135803
1654043858.546378,0.25099998712539673
1654043858.613255,0.2759999930858612
1654043858.6799376,0.2800000011920929
1654043858.7466142,0.25200000405311584
1654043858.8129544,0.2240000069141388
1654043858.8793848,0.1940000057220459
1654043858.9460092,0.17599999904632568
1654043859.0128016,0.2070000022649765
1654043859.0790858,0.13199999928474426
1654043859.145588,0.11500000208616257
1654043859.2121499,0.09799999743700027
1654043859.2787676,0.08900000154972076
1654043859.345418,0.07800000160932541
1654043859.4120328,0.07599999755620956
1654043859.4787178,0.061000000685453415
1654043859.5458434,0.05900000035762787
1654043859.6120622,0.052000001072883606
1654043859.67871,0.0430000014603138
1654043859.7454865,0.02800000086426735
1654043859.811903,0.050999999046325684
1654043859.8785388,0.039000000804662704
1654043859.945251,0.050999999046325684
1654043860.0118647,0.050999999046325684
1654043860.078532,0.050999999046325684
1654043860.1453066,0.054999999701976776
1654043860.2119312,0.054999999701976776
1654043860.2785742,0.054999999701976776
1654043860.345252,0.054999999701976776
1654043860.4119256,0.054999999701976776
1654043860.4785595,0.054999999701976776
1654043860.5452838,0.054999999701976776
1654043860.6118827,0.054999999701976776
1654043860.678745,0.054999999701976776
1654043860.7452655,0.054999999701976776
1654043860.8119133,0.054999999701976776
1654043860.8785532,0.054999999701976776
1654043860.9452956,0.054999999701976776
1654043861.0119123,0.054999999701976776
1654043861.078649,0.054999999701976776
1654043861.1452677,0.054999999701976776
1654043861.2118945,0.054999999701976776
1654043861.2788148,0.054999999701976776
1654043861.3453412,0.05400000140070915
1654043861.4119496,0.05400000140070915
1654043861.478732,0.05400000140070915
1654043861.54527,0.05400000140070915
1654043861.6119685,0.05400000140070915
1654043861.6792102,0.05400000140070915
1654043861.7452352,0.05400000140070915
1654043861.8118849,0.05400000140070915
1654043861.87874,0.05400000140070915
1654043861.94536,0.05400000140070915
1654043862.011895,0.05400000140070915
1654043862.0785875,0.05400000140070915
1654043862.1451983,0.05400000140070915
1654043862.2119071,0.05400000140070915
1654043862.2785926,0.05400000140070915
1654043862.3452523,0.05400000140070915
1654043862.411991,0.05400000140070915
1654043862.4786243,0.05400000140070915
1654043862.5453858,0.05400000140070915
1654043862.6119366,0.05400000140070915
1654043862.678962,0.05400000140070915
1654043862.7452576,0.05400000140070915
1654043862.8119066,0.05400000140070915
1654043862.8790953,0.05400000140070915
1654043862.9454007,0.05400000140070915
1654043863.011934,0.05400000140070915
1654043863.0785272,0.05400000140070915
1654043863.1453204,0.05400000140070915
1654043863.2118523,0.05400000140070915
1654043863.2787712,0.05400000140070915
1654043863.3452477,0.05400000140070915
1654043863.4119182,0.05400000140070915
1654043863.4788861,0.05400000140070915
1654043863.5452833,0.05400000140070915
1654043863.611872,0.05400000140070915
1654043863.678534,0.05400000140070915
1654043863.7455604,0.05400000140070915
1654043863.8118982,0.05400000140070915
1654043863.8785663,0.05400000140070915
1654043863.9453986,0.05400000140070915
1654043864.011958,0.05400000140070915
1654043864.0786746,0.05400000140070915
1654043864.1452227,0.05400000140070915
1654043864.2119327,0.05400000140070915
1654043864.2785892,0.05400000140070915
1654043864.3452542,0.05400000140070915
1654043864.4119022,0.054999999701976776
